Country,Country-1,Country-2,Country-3,Year,Year-1,Year-2,Year-3,"Access to anti-retroviral drugs, female (%)","Access to anti-retroviral drugs, male (%)","Adolescent fertility rate (births per 1,000 women ages 15-19)","Compulsory education, duration (years)","Contributing family workers, female (% of female employment) (modeled ILO estimate)","Contributing family workers, male (% of male employment) (modeled ILO estimate)","Contributing family workers, total (% of total employment) (modeled ILO estimate)","Employers, female (% of female employment) (modeled ILO estimate)","Employers, male (% of male employment) (modeled ILO estimate)","Employers, total (% of total employment) (modeled ILO estimate)",Employment in agriculture (% of total employment) (modeled ILO estimate),"Employment in agriculture, female (% of female employment) (modeled ILO estimate)","Employment in agriculture, male (% of male employment) (modeled ILO estimate)",Employment in industry (% of total employment) (modeled ILO estimate),"Employment in industry, female (% of female employment) (modeled ILO estimate)","Employment in industry, male (% of male employment) (modeled ILO estimate)",Employment in services (% of total employment) (modeled ILO estimate),"Employment in services, female (% of female employment) (modeled ILO estimate)","Employment in services, male (% of male employment) (modeled ILO estimate)","Employment to population ratio, 15+, female (%) (modeled ILO estimate)","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)","Fertility rate, total (births per woman)",GDP per person employed (constant 2021 PPP $),"Government expenditure on education, total (% of GDP)","Incidence of HIV, ages 15-24, female (per 1,000 uninfected female population ages 15-24)","Incidence of HIV, ages 15-24, male (per 1,000 uninfected male population ages 15-24)","Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)","Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)","Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)","Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)","Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","Labor force, female","Labor force, female (% of total labor force)","Labor force, total","Life expectancy at birth, female (years)","Life expectancy at birth, male (years)",Lifetime risk of maternal death (%),Lifetime risk of maternal death (1 in: rate varies by country),"Maternal mortality ratio (modeled estimate, per 100,000 live births)","Mortality rate, adult, female (per 1,000 female adults)","Mortality rate, adult, male (per 1,000 male adults)",Number of deaths ages 10-14 years,Number of deaths ages 15-19 years,Number of deaths ages 20-24 years,Number of deaths ages 5-9 years,Poverty gap at $2.15 a day (2017 PPP) (%),Poverty gap at $3.65 a day (2017 PPP) (%),Poverty gap at $6.85 a day (2017 PPP) (%),Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),"Preprimary education, duration (years)","Prevalence of current tobacco use, females (% of female adults)","Prevalence of current tobacco use, males (% of male adults)","Prevalence of HIV, female (% ages 15-24)","Primary completion rate, female (% of relevant age group)","Primary completion rate, male (% of relevant age group)","Primary education, duration (years)","Primary education, pupils","Primary education, teachers","Primary education, teachers (% female)","Probability of dying among adolescents ages 10-14 years (per 1,000)","Probability of dying among adolescents ages 15-19 years (per 1,000)","Probability of dying among children ages 5-9 years (per 1,000)","Probability of dying among youth ages 20-24 years (per 1,000)",Proportion of seats held by women in national parliaments (%),Proportion of women in ministerial level positions (%),Ratio of female to male labor force participation rate (%) (modeled ILO estimate),Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),"School enrollment, preprimary (% gross)","School enrollment, preprimary, female (% gross)","School enrollment, primary (% gross)","School enrollment, primary (gross), gender parity index (GPI)","School enrollment, primary and secondary (gross), gender parity index (GPI)","School enrollment, primary, female (% gross)","School enrollment, primary, male (% gross)","School enrollment, primary, private (% of total primary)","School enrollment, secondary (% gross)","School enrollment, secondary (gross), gender parity index (GPI)","School enrollment, secondary, female (% gross)","School enrollment, secondary, male (% gross)","School enrollment, tertiary (% gross)","School enrollment, tertiary (gross), gender parity index (GPI)","School enrollment, tertiary, female (% gross)","School enrollment, tertiary, male (% gross)","Secondary education, duration (years)","Secondary education, pupils","Self-employed, female (% of female employment) (modeled ILO estimate)","Self-employed, male (% of male employment) (modeled ILO estimate)","Self-employed, total (% of total employment) (modeled ILO estimate)","Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)","Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)","Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)","Survival to age 65, female (% of cohort)","Survival to age 65, male (% of cohort)","Unemployment, female (% of female labor force) (modeled ILO estimate)","Unemployment, male (% of male labor force) (modeled ILO estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate)","Unemployment, total (% of total labor force) (national estimate)","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","Unemployment, youth total (% of total labor force ages 15-24) (national estimate)","Vulnerable employment, female (% of female employment) (modeled ILO estimate)","Vulnerable employment, male (% of male employment) (modeled ILO estimate)","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","Wage and salaried workers, male (% of male employment) (modeled ILO estimate)","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",Women Business and the Law Index Score (scale 1-100),Women's share of population ages 15+ living with HIV (%)
SAS,SAS,SAS,SAS,2012,2012,2012,2012,,,49.107161193,9,39.648899342,11.860949879,18.709509823,0.396636230,1.634473686,1.329399251,46.552733510,61.307254331,41.727047280,23.748045885,19.202748836,25.234662119,29.699220605,19.489996833,33.038291742,24.981736527,73.332062063,49.649305871,15.938184712,41.052806877,28.960034782,2.697000535,15524.462003148,2.325435281,,,,,19.373634179,51.377827066,35.967645569,26.940255006,28.33250136,78.653862536,81.099646214,53.323720425,55.415492427,154509657,24.746468494,624370529,69.538356641,66.09606816,0.556794799,180,203,144.274760809,213.767700746,131960,194218,246781,162370,4,19.3,47,19.8,59.8,89.2,2.5,,,,88.214508057,88.373573303,5,188840768,5277092,48.125049591,3.6,5.6,4.4,7.6,20.337587485,12.081609195,34.314911442,90.747778494,47.240211487,47.488071442,105.889862061,1.012639999,0.984279990,105.287208557,106.447860718,30.931959152,63.127178192,0.949949980,60.723621368,65.352020264,21.019960403,0.852039993,19.292449951,22.64263916,7,149841360,83.085039876,74.476150329,76.597847398,48.003075137,9.676941716,28.130746765,73.900345157,65.585042385,7.268348702,6.766551298,6.890782185,3.262205693,18.883417654,20.605813351,20.168855138,9.472219237,82.688405043,72.841676415,75.268447975,16.914959426,25.523850584,23.402152602,54.765625,
SLV,SLV,SLV,SLV,2012,2012,2012,2012,57,36,71.399,9,7.997160484,7.562102778,7.744485788,3.131624768,5.022616283,4.229923709,20.970452454,5.066166353,32.450318128,20.979083041,18.387030676,22.850051205,58.050464505,76.546802971,44.699630667,44.916,73.122,57.883,27.608,52.743,40.299,2.187,22813.066996004,3.712440014,0.2,0.44,0.19,0.54,30.402,57.356,44.011,46.449,49.76,76.352,79.06,60.197,63.347,1064911,41.686653793,2554561,75.585,66.978,0.080297744,1245,36,120.193,276.861,266,923,975,139,1.1,4.7,17.5,4.6,16.1,47.1,7,,,0.1,98.022941589,95.760169983,6,858864,,,1.9,6.5,1.2,8.3,26.190476190,11.1,60.835341576,114.221780209,62.58562088,63.158260345,108.899330139,0.952090025,0.963469982,107.229919434,110.473808289,10.381500244,70.362518311,0.986180007,71.136756897,69.624946594,27.950229645,1.129580021,29.894670486,26.020910263,6,611515,48.291871934,37.069885822,41.774318306,39.942,12.379,26.025,81.278929,64.195967,3.302,4.23,3.843,3.843,9.188,8.044,8.435,8.619,45.160247166,32.047199443,37.544394597,51.708128066,62.930114178,58.225681694,83.75,30.869586071
SRB,SRB,SRB,SRB,2012,2012,2012,2012,50,47,19.5,8,11.977659363,4.115644138,7.549587102,2.501741773,4.974010052,3.894152877,20.964940001,19.036531306,22.460376832,26.457140994,17.237910944,33.606443014,52.577919005,63.725557750,43.933180154,31.53,45.486,38.117,9.437,19.063,14.248,1.45,55091.700434656,3.847684383,0.01,0.07,0.01,0.07,21.847,36.605,29.224,42.013,53.234,59.261,70.492,50.154,61.641,1368900,44.230616996,3094915,77.5,72.3,0.015900105,6289,13,81.659,161.252,53,133,228,44,2.8,4.8,10.5,5.3,10.2,25,4,,,0.1,98.291183472,97.702110291,4,289403,18511,83.377449036,0.8,1.7,0.6,2.5,33.2,15,70.894854964,118.527251482,57.312690735,57.239379883,100.904792786,0.999939978,1.019150019,100.841926575,100.964157104,0.085689999,94.973472595,1.029039979,96.354370117,93.673683167,54.014839172,1.244830012,61.758609772,46.638290405,8,565869,26.069468051,33.745669579,30.392926471,21.253,22.05,21.651,86.578042,74.715047,24.951,23.245,24,24,56.803,47.924,51.244,51.051,23.567821979,28.771585313,26.498773594,73.930531949,66.254404636,69.607073529,96.875,17.884019478
SSF,SSF,SSF,SSF,2012,2012,2012,2012,37.701202305,31.376236495,115.619077292,8,29.398210700,15.378516818,21.911222439,3.277279337,7.999636775,5.799172319,54.157073350,54.120877489,54.188648212,10.582780679,8.130236328,12.722720561,35.260146804,37.748887377,33.088634336,61.924770222,73.534136276,67.626501105,46.301387276,51.569889719,48.946237016,5.177888897,11038.115843220,3.418200016,4.391201022,1.667460495,3.714585747,2.297778755,51.497370208,56.889703631,54.204299369,66.096913265,67.531851948,77.78702002,78.493531461,71.838235343,72.94435208,178945101,46.819991585,382198061,59.845670584,56.607570897,2.960079359,34,620,290.601412247,345.015034054,165221,223365,251549,324361,14.5,31.2,54.1,39.8,67.4,88.4,3,,,2.824443729,64.556488037,70.172767639,6,150971488,3587264.25,44.956989288,7.1,11.1,11.8,14.5,21.375802350,20.067128874,86.000259045,114.821145026,26.265790939,26.310089111,98.762893677,0.936619997,0.912029982,95.381942749,102.091842651,12.606510162,41.492839813,0.847760022,38.006061554,44.944450378,8.352820396,0.712260008,6.949890137,9.757450104,6,51912068,84.572930638,72.777262745,78.273616287,26.373348281,15.179776286,20.754155568,56.284901802,49.588430992,6.311798200,5.467277684,5.862686162,,12.937323809,11.388031230,11.957630774,,81.295649496,64.777623887,72.474442856,15.427068781,27.222740378,21.726383991,63.671875,60.012375133
SVK,SVK,SVK,SVK,2012,2012,2012,2012,54,38,22.537,10,0.117678628,0.051311866,0.080519897,1.890859415,3.923478592,3.028879373,3.238488768,1.657160979,4.481466369,37.540823588,20.882296978,50.634993925,59.220644700,77.460444466,44.883539706,43.289,59.105,50.918,15.939,24.074,20.094,1.34,71707.184041070,3.859009981,0.01,0.01,0.01,0.03,23.628,37.067,30.492,50.649,61.769,68.343,77.228,59.183,69.517,1199676,44.301688830,2707969,79.9,72.5,0.006299316,15875,5,66.95,164.172,44,122,212,40,0.2,0.4,1.4,0.4,1.1,4.5,3,,,0.1,95.626632690,95.103607178,4,209325,14011,89.322677612,0.8,1.9,0.8,2.7,18.666666667,14.3,74.110003951,92.842267424,91.170501709,90.137580872,99.132873535,0.990190029,1.001139998,98.881553650,99.370986938,6.29117012,95.049263,1.005640030,95.383331299,94.732002258,57.038440704,1.348709941,69.373657227,45.182231903,9,509791,9.950674505,19.820109343,15.476568281,13.919,14.805,14.372,88.785512,74.432226,14.531,13.516,13.966,13.966,32.544,35.053,34.102,34.031,8.059912668,15.896630751,12.447688907,90.049227917,80.179890657,84.523388775,94.375,14.814814815
SVN,SVN,SVN,SVN,2012,2012,2012,2012,33,43,4.821,9,5.004497178,3.019972034,3.927448745,1.937209483,5.292061907,3.757858784,8.268347237,7.724050340,8.726949417,31.012077482,18.273650316,41.744952293,60.719683231,74.002535417,49.528098291,47.418,58.197,52.717,23.745,30.355,27.151,1.58,82109.176516939,5.620230198,,,,,30.045,38.14,34.216,52.321,66.984,63.527,74.283,57.83,70.735,468268,45.994800062,1018089,83.3,77.1,0.008680747,11520,6,50.943,110.594,10,31,58,9,0,0,0.1,0,0,0.3,5,,,0.1,97.504669189,96.887840271,6,107965,6434,97.295623779,0.5,1.6,0.4,2.4,32.222222222,7.7,82.360256269,102.728786988,94.682579041,94.164527893,98.214286804,1.006080031,1.001620054,98.253311157,98.177482605,0.535359979,98.113731384,0.998000026,97.708328247,98.497077942,89.021560669,1.315809965,106.389312744,72.790649414,7,132221,13.344224137,19.930860681,16.918946578,8.817,9.71,9.277,91.743285,82.770469,9.37,8.39,8.841,8.841,20.969,20.412,20.649,20.583,11.407250725,14.638798774,13.161087794,86.655775863,80.069139319,83.081053422,90.625,11.019283747
SWE,SWE,SWE,SWE,2012,2012,2012,2012,,,5.824,9,0.256597675,0.214995770,0.234780759,1.560651391,4.991014395,3.359606007,2.058833372,0.994066292,3.024433022,19.643294747,7.743738281,30.434582123,78.297871881,91.262195426,66.540984855,55.124,61.873,58.469,41.576,38.836,40.17,1.91,115512.323987202,7.536970139,,,,,53.439,51.774,52.585,59.731,77.906,67.41,82.623,63.536,80.303,2386710,47.422246975,5032891,83.6,79.9,0.008045513,12429,5,43.703,68.068,47,147,288,39,0.3,0.4,0.6,0.5,0.6,1.2,6,,,,99.186660767,99.371063232,6,602295,62442,82.487747192,0.5,1.3,0.4,2.2,44.699140401,52.2,88.608515057,88.831532613,94.837348938,94.638221741,99.553718567,0.998449981,0.992340028,99.440330505,99.661231995,10.888850212,103.106872559,0.986869991,102.479888916,103.698631287,68.742301941,1.359330058,84.274398804,53.992221832,6,675782,5.970572078,14.517072649,10.452515408,7.834,7.959,7.898,92.781008,88.997015,7.712,8.215,7.976,7.976,22.199,24.99,23.609,23.636,4.409920687,9.526058253,7.092930992,94.029427922,85.482927351,89.547484592,96.875,30.587884214
THA,THA,THA,THA,2012,2012,2012,2012,43,39,54.005,9,32.208083419,17.029971044,23.980625357,1.363044663,3.205378595,2.361701465,42.142981943,40.335861691,43.669654058,19.822425369,17.486765475,21.795618596,38.034592688,42.177367457,34.534727346,64.725,80.466,72.403,37.6,54.396,46.135,1.563,30554.449013545,3.596918344,0.4,1.02,0.23,0.56,38.84,55.77,47.444,65.071,71.432,80.969,85.795,72.825,78.522,18695260,45.771635011,40844641,79.672,71.698,0.047641264,2099,36,92.522,206.381,2522,6362,7051,1980,0,0.4,5.4,0.1,2.3,22.5,5,,,0.3,,,6,5005432,307446,59.680721283,2.6,6.2,2.2,6.9,15.8,8.7,80.365325001,129.586038961,86.129997253,87,98.180717468,0.986280024,1.027160048,97.000968933,99.311126709,19.870410919,86.204750061,1.072489977,88.702247620,83.780792236,50.211902618,1.236140966,56.974124908,43.520202637,6,4785810,59.146060881,57.639936242,58.329652383,18.729,7.161,12.85,86.108286,72.050466,0.531,0.621,0.58,0.58,3.193,2.464,2.758,2.7,57.783021595,54.434557647,55.967950918,40.853933742,42.360063758,41.670350080,75,45.420633798
UGA,UGA,UGA,UGA,2012,2012,2012,2012,36,32,132.2,7,19.604965257,13.242757857,16.388049060,2.618891096,3.975796839,3.304981911,74.172141534,79.464884404,68.997242165,6.705211330,3.275245224,10.058808862,19.122647137,17.259870371,20.943948972,78.105,84.077,81.015,65.444,74.665,70.034,5.729,5829.668023600,1.797469974,6.54,2.13,5.75,3.73,69.532,78.095,73.794,81.578,82.607,86.544,86.737,83.998,84.634,7314792,49.801479463,14687901,63.797,59.241,1.646099189,61,285,294.25,357.612,6000,9697,9397,11419,11.3,29.3,53.9,37.5,68.8,89.5,3,,,4,54.289241791,55.966640472,7,8328643,170652,41.213111877,6.2,11.9,10.1,14.5,34.974093264,32.1,94.261878351,133.857012750,9.620030403,9.797280312,112.977607727,1.012480021,0.975099623,112.959381104,112.995910645,,25.378669421,0.830791175,23.341791931,27.431731008,3.720240116,0.715250015,3.106630087,4.343410015,6,1296816,85.860392633,73.442194786,79.581385335,19.092,9.92,14.527,57.744929,49.816918,4.257,2.851,3.551,3.551,5.879,4.392,5.096,5.374,83.241501537,69.466397947,76.276403424,14.139607367,26.557819175,20.418614665,70,60.499826132
UKR,UKR,UKR,UKR,2012,2012,2012,2012,,,29.97,11,4.046340157,1.981198499,3.013694891,0.740202777,1.872631161,1.306457931,15.961232363,14.456980438,17.465255732,27.155002736,16.390032242,37.918415570,56.883769758,69.152977605,44.616318984,47.906,56.944,52.036,27.483,31.144,29.365,1.528,40064.166292449,6.442699909,,,,,33.053,38.261,35.73,51.23,63.499,62.266,69.384,56.273,66.352,11006766,49.439678470,22263021,76.049,65.963,0.026470155,3778,20,111.633,294.532,493,1471,3650,490,0,0.1,1.8,0.1,0.4,11,,,,,98.315917969,96.362770081,4,1584382,98491,98.846603394,1.2,2.9,1.1,5.2,9.438202247,0,82.276041499,90.612903226,100.732223511,99.641349792,97.141990662,1.016149998,0.991639972,97.879837036,96.445289612,0.526830018,99.477546692,0.978649974,98.485282898,100.420959473,83.879898071,1.130020022,89.863166809,78.178863525,7,2899116,17.794897978,20.754216602,19.274660246,23.113,15.28,19.087,82.758475,59.128438,6.488,8.547,7.529,7.529,16.854,18.6,17.815,,17.054695200,18.881575726,17.968202315,82.205102022,79.245783398,80.725339754,75.625,47.158980136
URY,URY,URY,URY,2012,2012,2012,2012,34,32,60.353,14,1.896973012,0.698723020,1.231145224,2.880012889,6.160583117,4.702916984,8.605583293,4.042815089,12.254153012,21.130285005,10.458577645,29.663803820,70.264068908,85.498465943,58.082043169,51.808,71.123,61.015,35.411,51.198,43.473,2.012,56635.917256026,4.093533516,0.41,0.39,0.29,0.57,46.312,60.162,53.385,56.492,68.904,74.808,83.685,65.223,76.236,771575,45.324962786,1702318,80.577,72.71,0.029971572,3336,16,81.154,155.082,55,202,263,42,0,0.3,2.1,0.2,1.3,7.8,6,,,0.2,100.070686340,99.515060425,6,332212,15940,,1.1,3.8,0.9,5.2,12.121212121,7.1,75.515987595,157.983757299,91.141448975,91.734291077,109.782226562,0.971840024,,108.251121521,111.247718811,17.002099991,102.977226257,,,,54.70690918,,,,6,335126,24.442729730,29.241157193,27.108993966,21.945,13.699,17.734,87.021352,75.798351,8.291,4.926,6.451,6.451,23.538,14.899,18.566,18.51,21.562716842,23.080574076,22.406139776,75.557270270,70.758842807,72.891006034,83.125,34.109730849
VNM,VNM,VNM,VNM,2012,2012,2012,2012,37,33,39.079,9,23.030267550,12.055971046,17.466276049,1.692034239,3.675107954,2.697456800,47.366774293,49.541544909,45.252074380,21.189966825,16.866287833,25.394218767,31.443258882,33.592167257,29.353710691,71.31,80.162,75.539,49.405,56.383,52.9,1.967,13901.085479596,4.408170223,0.11,0.26,0.14,0.31,51.242,58.531,54.893,71.983,77.081,81.067,84.263,76.323,80.576,25570783,49.253776134,51916391,78.465,68.979,0.116610377,858,60,78.944,191.714,2458,5459,6893,2481,0.3,2.4,13,1.7,10.2,40.7,6,,,0.1,,,5,7100950,366045,77.411520441,1.8,3.3,1.7,4,24.4,9.1,88.79445397,97.710547833,78.885688782,77.238952637,100.619406717,1.011379957,,101.203051660,100.074755511,0.553690016,,,,,26.909589767,,,,7,,70.752527178,59.864894775,65.232474559,11.87,7.816,9.84,86.655589,71.145894,0.934,1.117,1.027,1.027,3.585,3.669,3.63,3.956,69.060492939,56.189786821,62.535017759,29.247472822,40.135105225,34.767525441,70,30.608657337
ARG,ARG,ARG,ARG,2013,2013,2013,2013,,,66.104,13,0.796510037,0.367711362,0.539260847,2.439353343,4.810111870,3.861648142,0.688483533,0.284818823,0.957671838,24.320397227,9.092690640,34.475162842,74.991119239,90.622490537,64.567165320,43.588,68.381,55.705,23.841,40.289,32.246,2.335,70098.660503477,5.436610222,0.21,0.28,0.16,0.3,31.075,48.706,40.084,47.641,55.492,72.851,79.741,59.962,67.663,7763569,40.622295490,19111596,78.623,72.963,0.104551880,956,47,90.083,149.82,905,2814,3576,725,0.3,0.7,2.6,0.7,2.1,8.6,6,,,0.1,103.587631226,103.172309875,6,4791544,269252,,1.3,4,1,5.1,36.575875486,,65.395121549,134.714426248,72.249572754,72.845809937,114.509239197,0.991569996,1.031360030,114.937522888,114.102523804,25.323070526,104.596748352,1.076529980,109.314056396,100.100433350,78.768661499,1.387089968,98.193382263,60.183971405,6,4406046,19.085578265,26.522863644,23.547428894,23.984,14.368,19.07,85.268152,76.391417,8.508,6.137,7.1,7.1,23.28,17.281,19.555,19.43,16.646224922,21.712751774,19.685780752,80.914421735,73.477136356,76.452565474,73.125,36.096930350
ARM,ARM,ARM,ARM,2013,2013,2013,2013,29,18,26.982,12,0.221346224,0.356329433,0.290105370,0.145311262,0.916391641,0.538566048,52.223189056,65.055176038,39.894773240,15.118099545,5.284598865,24.565789452,32.658711399,29.660225097,35.539599645,45.252,59.213,51.437,24.207,32.314,28.159,1.6,29504.902714031,2.650180101,0.09,0.17,0.14,0.44,40.341,46.587,43.386,55.634,64.434,69.229,76.675,61.657,69.986,752390,50.256126633,1497111,77.9,71.5,0.043914835,2277,26,72.6,197.561,35,89,144,39,0.3,2.4,16.5,1.7,11.3,53.1,3,,,0.1,,,4,140638,,,1,2.2,1,2.6,10.687022901,,80.362275925,130.545763154,,,99.345878601,1.012529969,1.029070020,98.957077026,99.689811707,1.833789945,84.404037476,1.039759994,84.705261230,84.126701355,41.624031067,1.123479962,44.283069611,38.815128326,8,252428,67.273031413,62.129892225,64.649948627,29.575,31.593,30.559,86.81946,69.495489,18.662,14.468,16.576,16.576,39.994,30.636,35.096,36.314,67.127720151,61.213662920,64.111382579,32.727137554,37.870107775,35.350051373,82.5,25.036818851
AUT,AUT,AUT,AUT,2013,2013,2013,2013,,,8.254,10,3.090311906,6.597223323,4.956175875,5.450364409,6.413775824,5.962949571,4.575715939,4.185546469,4.918875792,25.907482403,13.033038881,37.230690327,69.516801658,82.781466165,57.850433881,51.797,62.801,57.122,49.866,54.254,52.107,1.44,124587.146730154,5.547110081,,,,,55.446,59.952,57.748,54.711,70.718,66.388,79.858,60.362,75.291,2050038,46.774074683,4382851,83.8,78.6,0.007154957,13976,6,45.326,89.369,42,150,221,33,0.2,0.3,0.4,0.3,0.4,0.7,6,,,,98.531242371,99.174980164,4,327187,30565.955078125,91.109962463,0.5,1.6,0.4,2,33.333333333,,82.410977888,105.892255892,100.188476562,99.905532837,100.746078491,0.989049971,0.972970009,100.094581604,101.36794281,5.884860039,101.173210144,0.965590000,99.430671692,102.827919006,80.961601257,1.169270039,88.642448425,73.637733459,8,,14.794398185,19.812103367,17.464106644,8.651,11.96,10.341,92.268483,85.418594,5.326,5.403,5.367,5.367,10.064,9.504,9.767,9.774,9.344033777,13.398327542,11.501132967,85.205601815,80.187896633,82.535893356,91.25,23.626606412
BDI,BDI,BDI,BDI,2013,2013,2013,2013,46,30,67.548,,68.853351734,11.103028972,41.177472294,0.269378175,1.166980294,0.699516139,86.708415159,94.122905715,78.651338727,3.370687248,0.901267559,6.054122210,9.920897593,4.975826726,15.294539063,79.31,75.803,77.59,58.058,46.827,52.455,5.889,2318.606432968,5.995399952,0.56,0.25,0.51,0.39,59.115,48.696,53.917,80.235,81.392,77.389,77.746,78.839,79.592,2301777,51.849204662,4439368,60.689,57.628,3.229572240,31,555,272.227,323.957,2161,1824,2002,4111,25.2,47,68.5,65.1,86.7,96.5,2,,,0.8,74.839363098,67.774871826,6,2009800,44662,52.778648376,9.1,9,12.9,10,30.476190476,,103.67752523,46.586763940,9.099769592,9.299719810,130.219497681,1.019449949,0.972280025,131.456832886,128.98739624,1.242609978,35.215961456,0.811450005,31.629619598,38.801921844,4.628642559,0.447315812,2.864812374,6.40445137,7,490858,95.027689387,79.078986331,87.384562213,5.749,5.788,5.768,58.405162,52.228915,1.153,2.049,1.584,,1.788,3.838,2.712,,94.758355163,77.912006037,86.685023186,4.972310613,20.921013669,12.615460675,73.125,57.749858837
BEL,BEL,BEL,BEL,2013,2013,2013,2013,71,73,7.546,12,1.477161548,0.428055364,0.908947014,1.870719589,4.968462069,3.548511909,1.359837143,0.841262685,1.798717376,21.703555679,8.577320774,32.812558347,76.936607178,90.581416540,65.388724276,43.899,54.572,49.1,21.9,25.352,23.653,1.76,138100.80200148,6.630529881,0.09,0.04,0.08,0.15,28.245,33.661,30.995,47.805,62.288,59.733,72.718,53.617,67.536,2270443,45.711856469,4966858,83.2,78.1,0.008187166,12214,6,57.509,94.41,62,174,312,56,0.1,0.1,0.2,0.1,0.2,0.5,,,,0.1,,,6,764137,68576,81.602890015,0.5,1.4,0.4,2.2,38,,80.031138567,91.006684221,118.835487366,118.452041626,103.191062927,1.001299977,1.082190037,103.259292603,103.125793457,54.257938385,161.84588623,1.136049986,172.689697266,151.471527100,71.784111023,1.232969999,81.438957214,62.466499329,6,1206574,11.066098183,18.475869627,15.079361939,12.1,13.242,12.68,90.875761,84.895792,8.17,8.639,8.425,8.425,22.465,24.685,23.689,23.702,9.195378595,13.507407558,11.530828046,88.933901817,81.524130373,84.920638061,100,35.826975301
BGR,BGR,BGR,BGR,2013,2013,2013,2013,36,25,42.513,11,0.972344084,0.492031962,0.718629039,2.391740438,5.753251178,4.167389665,6.659789271,4.434821852,8.646944246,30.187037783,23.820162770,35.873462802,63.153172946,71.745087355,55.479657236,42.786,51.435,46.957,18.358,23.964,21.244,1.54,55786.657969609,4.057660103,0.03,0.13,0.02,0.1,24.698,34.335,29.66,48.534,64.567,59.738,72.438,53.937,68.537,1576072,46.589155628,3382916,78.6,71.3,0.008864514,11281,7,82.085,184.811,70,152,289,66,0.7,1.9,5.4,1.8,5,13.2,4,,,0.1,99.857238770,101.690666199,4,253675,14388,94.321662903,1.1,2.3,1,3.2,24.583333333,,81.244768824,84.986426538,79.612937927,79.287712097,98.791183472,0.991360009,0.966939986,98.590812683,98.979049683,0.792750001,100.785812378,0.955229998,97.853828430,103.581192017,68.201339722,1.218729973,76.881416321,60.065139771,8,519569,8.920315866,14.245077430,11.733012147,20.622,21.266,20.954,87.123365,71.553003,11.843,13.899,12.941,12.941,25.671,30.206,28.374,28.361,6.528575428,8.491826252,7.565622482,91.079684134,85.754922570,88.266987853,90.625,20.898100173
BLR,BLR,BLR,BLR,2013,2013,2013,2013,26,28,23.218,9,0.033523879,0.028655164,0.031094844,0.299243859,0.831336378,0.562433723,11.106479029,7.990914782,14.289627546,32.325005646,20.696176466,44.206249855,56.568515325,71.312867568,41.504122599,55.827,65.279,60.134,40.933,43.354,42.178,1.668,51506.815333716,5.009419918,0.25,0.32,0.3,0.48,44.877,49.599,47.304,58.378,73.156,70.561,79.197,63.929,76.072,2533370,49.708834715,5096418,77.9,67.3,0.002679832,37316,2,95.272,273.671,80,252,636,82,0,0,0.6,0,0.1,3.4,4,,,0.1,93.744178772,96.016738892,4,355634,23150,99.438438416,0.9,2.5,0.9,4.6,26.605504587,,82.734088236,69.787943769,103.794403076,101.856101990,94.930160522,1.001909971,0.984350026,94.142616272,95.690238953,0.07564,100.995376587,0.975030005,98.971817017,102.938957214,101.4243927,1.242050052,115.642181396,87.65096283,7,660837,2.112951584,5.687944844,3.881256823,6.196,6.617,6.412,85.600309,60.974111,4.37,7.486,5.937,0.5,8.787,12.591,10.837,,1.813707724,4.856650544,3.318823100,97.887048416,94.312055156,96.118743177,73.125,40.659813788
